customer_id,signup_date,country,age,gender,subscription_tier,monthly_fee,account_age_days,is_premium,age_group,country_region,total_sessions,avg_sessions_per_day,total_usage_minutes,avg_session_duration,avg_features_per_session,total_errors,days_active,days_since_last_activity,usage_consistency_std,total_tickets,avg_resolution_hours,unresolved_tickets,technical_tickets_pct,high_priority_tickets,avg_satisfaction,days_since_last_ticket,churned
2746,2022-05-19,Spain,60.0,M,Basic,14.06,957,0,51+,Europe,261,5.019230769230769,1595.54,30.683461538461536,7.096153846153846,20,52,0,2.270789658068654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2747,2024-05-23,Spain,51.0,M,Basic,12.12,222,0,51+,Europe,145,4.264705882352941,864.4,25.423529411764704,7.735294117647059,18,34,4,2.5973042380154148,4.0,21.80388888888889,1.0,75.0,0.0,2.6666666666666665,7.0,0
2748,2022-03-17,USA,42.0,M,Basic,11.55,1020,0,36-50,North America,112,4.48,637.64,25.5056,6.6,8,25,1,2.4852900568478256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2749,2023-04-08,Italy,33.0,M,Basic,12.15,633,0,26-35,Europe,413,4.8023255813953485,2673.5099999999998,31.087325581395348,8.116279069767442,36,86,0,2.3902732673796225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2750,2022-06-26,Canada,51.0,M,Basic,10.15,919,0,51+,North America,60,4.0,480.45,32.03,6.066666666666666,7,15,3,2.8784916685156974,4.0,15.097291666666667,0.0,75.0,0.0,4.0,26.0,0
2751,2024-01-01,UK,46.0,M,Basic,14.44,365,0,36-50,Europe,128,5.333333333333333,827.87,34.49458333333333,7.166666666666667,12,24,0,2.4788964351565563,5.0,19.294583333333335,1.0,60.0,1.0,4.0,127.0,0
2752,2023-04-01,UK,36.0,M,Premium,35.51,640,1,36-50,Europe,104,5.473684210526316,673.53,35.44894736842105,7.157894736842105,7,19,3,2.756173294274178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2753,2022-03-31,USA,40.0,M,Premium,31.04,1006,1,36-50,North America,163,4.6571428571428575,991.95,28.341428571428573,7.285714285714286,15,35,2,2.400280095700318,5.0,11.028611111111111,0.0,60.0,0.0,3.6666666666666665,1.0,0
2754,2024-04-09,Spain,36.0,F,Premium,32.87,266,1,36-50,Europe,203,5.8,881.12,25.174857142857142,7.571428571428571,13,35,0,2.298336994693439,4.0,21.882361111111113,0.0,50.0,0.0,3.0,82.0,0
2755,2023-11-30,USA,42.0,M,Basic,14.91,397,0,36-50,North America,23,3.8333333333333335,135.42000000000002,22.570000000000004,3.8333333333333335,5,6,0,2.136976056643281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2756,2024-05-15,UK,33.0,M,Enterprise,159.3,230,1,26-35,Europe,198,5.823529411764706,817.42,24.04176470588235,7.647058823529412,18,34,2,2.479865443995068,2.0,24.008333333333333,1.0,0.0,0.0,3.0,189.0,0
2757,2022-11-24,Australia,68.0,M,Basic,11.45,768,0,51+,Oceania,265,5.3,1398.48,27.9696,7.3,34,50,2,2.6283384989962992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2758,2023-11-15,Germany,26.0,M,Basic,12.12,412,0,26-35,Europe,183,4.945945945945946,1072.87,28.996486486486482,7.54054054054054,10,37,0,2.7380644618045418,1.0,13.001666666666669,0.0,0.0,0.0,0.0,350.0,0
2759,2022-12-22,Italy,18.0,M,Basic,11.28,740,0,18-25,Europe,360,6.0,1926.11,32.10183333333333,7.566666666666666,32,60,0,2.6425462810436504,2.0,18.504166666666663,0.0,0.0,0.0,4.0,208.0,1
2760,2023-12-28,France,59.0,M,Premium,30.31,369,1,51+,Europe,230,5.2272727272727275,1353.17,30.753863636363636,8.022727272727273,28,44,0,2.2809997437235294,1.0,13.605555555555556,0.0,0.0,0.0,0.0,79.0,1
2761,2022-03-08,USA,36.0,F,Premium,38.41,1029,1,36-50,North America,267,5.448979591836735,1697.1399999999999,34.63551020408163,7.8979591836734695,19,49,4,2.432944242491971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2762,2023-07-18,USA,50.0,F,Premium,32.91,532,1,36-50,North America,108,4.153846153846154,851.44,32.74769230769231,6.269230769230769,22,26,1,2.4607691105393483,1.0,35.86416666666667,0.0,0.0,0.0,5.0,205.0,0
2763,2023-07-10,UK,51.0,F,Basic,14.18,540,0,51+,Europe,105,5.25,389.33,19.4665,7.0,9,20,1,3.126710058427817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2764,2022-10-25,Italy,33.0,F,Premium,34.78,798,1,26-35,Europe,145,5.0,820.17,28.281724137931032,7.793103448275862,10,29,1,2.604940361258638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2765,2022-11-04,USA,61.0,M,Basic,10.9,788,0,51+,North America,100,4.3478260869565215,680.04,29.56695652173913,6.913043478260869,14,23,8,2.673246165112472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2766,2024-05-21,Germany,57.0,F,Basic,14.0,224,0,51+,Europe,264,5.387755102040816,1200.18,24.493469387755102,6.714285714285714,21,49,7,2.667835628140443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2767,2022-06-11,USA,35.0,M,Basic,11.88,934,0,26-35,North America,129,5.608695652173913,630.9399999999999,27.432173913043474,6.869565217391305,4,23,0,2.824231680471742,4.0,18.036527777777778,0.0,50.0,1.0,3.0,61.0,0
2768,2023-12-30,UK,43.5,F,Basic,13.53,367,0,36-50,Europe,159,4.416666666666667,1075.61,29.87805555555555,8.277777777777779,16,36,2,2.45385993313159,5.0,17.837847222222223,1.0,40.0,2.0,4.0,31.0,0
2769,2023-12-28,USA,42.0,M,Basic,14.18,369,0,36-50,North America,89,4.944444444444445,382.83,21.26833333333333,7.277777777777778,9,18,0,2.412521800504297,4.0,14.127777777777778,1.0,50.0,0.0,3.3333333333333335,54.0,1
2770,2023-12-19,USA,62.0,F,Premium,39.62,378,1,51+,North America,260,4.56140350877193,1528.07,26.808245614035087,7.578947368421052,37,57,0,2.5566268503890677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2771,2023-10-16,Australia,23.0,F,Basic,10.42,442,0,18-25,Oceania,232,5.8,938.0,23.45,8.05,18,40,0,2.543972262387087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2772,2022-06-28,USA,38.0,M,Basic,10.03,917,0,36-50,North America,71,4.733333333333333,390.35,26.023333333333333,7.666666666666667,8,15,1,2.865226659362887,5.0,9.920277777777777,3.0,100.0,1.0,4.0,155.0,0
2773,2024-03-23,USA,23.0,Unknown,Basic,12.73,283,0,18-25,North America,222,4.933333333333334,1129.1399999999999,25.092,7.177777777777778,18,45,4,2.2401298663653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2774,2023-01-06,Germany,49.0,M,Enterprise,126.41,725,1,36-50,Europe,39,5.571428571428571,205.55,29.364285714285717,6.857142857142857,6,7,8,2.5727509827124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2775,2023-06-05,UK,58.0,F,Basic,12.34,575,0,51+,Europe,354,4.783783783783784,2472.48,33.41189189189189,8.216216216216216,39,74,0,2.6027923375886415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2776,2022-08-18,USA,65.0,F,Basic,10.35,866,0,51+,North America,53,4.818181818181818,264.57,24.05181818181818,9.0,3,11,2,2.926369143432927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2777,2022-05-05,UK,60.0,M,Basic,12.5,971,0,51+,Europe,263,5.0576923076923075,1423.8799999999999,27.38230769230769,7.5,24,52,0,2.6598943038005567,3.0,21.326666666666668,0.0,33.33333333333333,1.0,3.0,42.0,0
2778,2022-07-25,UK,56.0,M,Premium,31.24,890,1,51+,Europe,205,4.659090909090909,1610.15,36.59431818181818,8.068181818181818,15,44,0,2.560370447562743,2.0,15.270972222222222,0.0,0.0,0.0,2.0,8.0,0
2779,2024-03-22,USA,48.0,M,Basic,14.18,284,0,36-50,North America,213,4.531914893617022,1459.27,31.048297872340424,8.063829787234043,24,47,1,2.492170904790922,3.0,13.291111111111112,0.0,0.0,1.0,4.5,128.0,0
2780,2022-05-23,Australia,59.0,F,Basic,13.79,953,0,51+,Oceania,327,5.030769230769231,2018.1399999999999,31.04830769230769,7.676923076923077,41,65,0,2.6632289540215006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2781,2022-08-31,Germany,27.0,M,Basic,10.36,853,0,26-35,Europe,268,4.39344262295082,1816.62,29.780655737704915,7.39344262295082,33,61,0,2.4240371870400432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2782,2024-03-20,Canada,47.0,F,Basic,14.17,286,0,36-50,North America,72,5.142857142857143,479.71,34.265,5.857142857142857,16,14,4,2.9050921568102517,5.0,11.856388888888889,1.0,20.0,0.0,5.0,18.0,0
2783,2023-05-21,Italy,69.0,F,Basic,11.61,590,0,51+,Europe,405,5.472972972972973,2031.6,27.45405405405405,7.013513513513513,39,74,3,2.472993709994122,2.0,15.75861111111111,0.0,50.0,0.0,4.5,27.0,0
2784,2022-01-27,France,35.0,M,Premium,33.52,1069,1,26-35,Europe,45,3.75,298.68,24.89,7.25,5,12,6,2.220769727328383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2785,2023-01-05,Mexico,41.0,Other,Enterprise,117.97,726,1,36-50,North America,81,6.75,284.08,23.673333333333332,8.083333333333334,2,12,20,2.220769727328383,3.0,19.91296296296296,0.0,100.0,1.0,3.0,51.0,0
2786,2023-07-22,Brazil,69.0,F,Enterprise,183.52,528,1,51+,South America,368,4.779220779220779,2047.82,26.595064935064933,7.597402597402597,42,77,1,2.542395144157616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2787,2023-08-10,Brazil,26.0,M,Premium,34.04,509,1,26-35,South America,240,4.444444444444445,1315.98,24.37,8.5,25,54,1,2.5819888974716108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2788,2023-01-13,France,48.0,M,Basic,10.23,718,0,36-50,Europe,160,5.517241379310345,686.16,23.660689655172412,7.793103448275862,17,29,0,2.667538855724135,5.0,15.656333333333333,0.0,60.0,1.0,4.0,43.0,0
2789,2023-04-24,Mexico,32.0,F,Premium,39.65,617,1,26-35,North America,305,4.295774647887324,2190.81,30.856478873239436,7.295774647887324,39,71,0,2.5263998450487555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2790,2024-04-02,France,21.0,M,Premium,32.55,273,1,18-25,Europe,146,5.214285714285714,843.55,30.126785714285713,6.892857142857143,12,28,3,2.740061405869676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2791,2023-07-19,USA,57.0,M,Premium,39.35,531,1,51+,North America,168,5.090909090909091,1031.73,31.264545454545456,6.696969696969697,17,33,0,2.389608183934612,2.0,0.0,2.0,0.0,1.0,0.0,233.0,1
2792,2022-05-13,USA,26.0,M,Basic,11.5,963,0,26-35,North America,297,4.304347826086956,1931.97,27.999565217391304,7.463768115942029,26,69,2,2.4392883956674436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2793,2023-09-19,Germany,62.0,F,Basic,14.15,469,0,51+,Europe,191,4.775,1027.65,25.691250000000004,7.125,23,40,4,2.895509343617175,1.0,10.622777777777776,0.0,100.0,0.0,0.0,365.0,1
2794,2024-06-24,UK,26.0,F,Enterprise,166.41,190,1,26-35,Europe,308,5.133333333333334,2134.14,35.568999999999996,7.533333333333333,28,60,1,2.361173700289297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2795,2022-03-30,USA,43.0,F,Enterprise,186.12,1007,1,36-50,North America,97,4.85,664.23,33.2115,7.1,11,20,0,2.3680993933621335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2796,2022-03-09,USA,21.0,M,Basic,14.87,1028,0,18-25,North America,172,4.526315789473684,979.9300000000001,25.78763157894737,6.631578947368421,13,38,1,2.9292268337443135,5.0,20.550694444444442,1.0,40.0,0.0,4.0,50.0,0
2797,2022-11-13,Italy,43.5,F,Enterprise,187.14,779,1,36-50,Europe,215,5.0,1432.08,33.304186046511624,7.627906976744186,25,43,0,2.6186146828319083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2798,2023-02-12,UK,33.0,Other,Premium,34.03,688,1,26-35,Europe,104,4.7272727272727275,654.45,29.747727272727275,7.2727272727272725,13,22,1,2.4723580065504493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2799,2024-01-05,Brazil,32.0,M,Basic,14.06,361,0,26-35,South America,249,5.081632653061225,1594.62,32.54326530612245,7.448979591836735,19,49,2,2.652331794021674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2800,2024-01-07,Germany,52.0,M,Basic,13.55,359,0,51+,Europe,284,5.2592592592592595,1485.97,27.517962962962965,7.407407407407407,32,54,0,2.5117473823313716,3.0,12.567037037037037,0.0,100.0,0.0,4.666666666666667,162.0,0
2801,2023-05-06,France,69.0,F,Basic,10.3,605,0,51+,Europe,294,4.454545454545454,1987.3700000000001,30.111666666666668,7.106060606060606,37,66,0,2.5187409442131887,1.0,12.3725,0.0,100.0,0.0,0.0,332.0,0
2802,2023-06-23,USA,22.0,F,Basic,14.64,557,0,18-25,North America,408,4.857142857142857,2462.37,29.31392857142857,7.678571428571429,45,84,0,2.8290355849285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2803,2023-02-25,Canada,43.5,F,Enterprise,146.59,675,1,36-50,North America,474,5.448275862068965,2628.31,30.21045977011494,8.057471264367816,40,87,0,2.609279597137587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2804,2024-02-27,Germany,37.0,F,Basic,10.66,308,0,36-50,Europe,110,5.0,723.54,32.88818181818181,6.681818181818182,11,22,4,2.507132682112035,3.0,18.737962962962964,0.0,66.66666666666666,0.0,0.0,118.0,0
2805,2023-02-24,Spain,32.0,Unknown,Premium,34.24,676,1,26-35,Europe,303,5.315789473684211,1900.87,33.348596491228065,7.333333333333333,29,57,2,2.399091306670999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2806,2024-04-23,Australia,35.0,M,Premium,36.02,252,1,26-35,Oceania,306,5.464285714285714,1843.16,32.91357142857143,7.410714285714286,30,56,0,2.500649266339995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2807,2023-08-12,Mexico,64.0,F,Basic,12.85,507,0,51+,North America,205,4.555555555555555,1274.18,28.31511111111111,8.133333333333333,16,45,0,2.7432193724258593,2.0,14.866111111111111,1.0,50.0,0.0,4.0,286.0,1
2808,2022-03-17,USA,19.0,F,Basic,12.86,1020,0,18-25,North America,232,4.833333333333333,1140.2,23.754166666666666,6.604166666666667,21,48,1,2.554373248966458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2809,2022-05-09,UK,46.0,Other,Premium,32.55,967,1,36-50,Europe,134,4.962962962962963,809.09,29.966296296296296,7.074074074074074,8,27,7,2.5642734985758784,4.0,15.199074074074074,1.0,75.0,0.0,4.5,211.0,0
2810,2022-11-21,Italy,43.5,M,Basic,13.15,771,0,36-50,Europe,173,5.40625,738.58,23.080625,7.34375,12,32,1,2.637928989726355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2811,2023-10-20,UK,21.0,F,Premium,39.06,438,1,18-25,Europe,235,4.895833333333333,1283.24,26.734166666666667,7.020833333333333,26,48,1,2.545246577808125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2812,2022-03-17,Italy,59.0,F,Basic,11.93,1020,0,51+,Europe,106,6.625,485.48,30.3425,7.5,12,16,1,2.362907813126304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2813,2023-04-06,Germany,62.0,M,Basic,13.14,635,0,51+,Europe,155,5.166666666666667,1055.18,35.17266666666667,6.266666666666667,17,30,1,2.653343152526162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2814,2023-04-23,Brazil,27.0,M,Basic,11.21,618,0,26-35,South America,96,3.6923076923076925,1098.0,42.23076923076923,7.115384615384615,12,26,1,2.186672920566416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2815,2023-11-28,Mexico,48.0,F,Basic,10.23,399,0,36-50,North America,391,4.7682926829268295,1936.16,23.611707317073172,7.121951219512195,47,82,0,2.6541315591040733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2816,2023-06-14,UK,58.0,M,Basic,12.92,566,0,51+,Europe,323,4.82089552238806,1905.16,28.435223880597015,6.447761194029851,34,67,0,2.7629879145938676,2.0,0.0,2.0,50.0,0.0,0.0,38.0,1
2817,2022-12-19,Spain,25.0,F,Enterprise,104.74,743,1,18-25,Europe,237,5.511627906976744,1310.21,30.470000000000002,7.348837209302325,24,43,0,2.6128992565571574,2.0,7.940555555555555,1.0,50.0,1.0,3.0,47.0,0
2818,2022-05-12,UK,20.0,F,Basic,13.61,964,0,18-25,Europe,189,4.846153846153846,1014.25,26.006410256410255,8.179487179487179,17,39,2,2.345639420605387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2819,2024-06-18,USA,65.0,M,Enterprise,167.03,196,1,51+,North America,79,5.266666666666667,501.64,33.44266666666667,7.133333333333334,4,15,9,2.6313132697969515,5.0,12.860972222222223,1.0,60.0,3.0,3.0,14.0,0
2820,2024-04-28,UK,63.0,Other,Enterprise,136.92,247,1,51+,Europe,216,5.538461538461538,1249.7,32.04358974358974,6.717948717948718,18,39,3,2.5115119565099246,4.0,13.007129629629631,1.0,50.0,1.0,4.0,150.0,0
2821,2024-03-09,USA,26.0,F,Enterprise,141.12,297,1,26-35,North America,190,5.0,1275.83,33.574473684210524,7.7631578947368425,24,38,3,2.69132741286586,1.0,50.19888888888889,0.0,0.0,0.0,3.0,48.0,0
2822,2023-07-19,France,47.0,F,Basic,14.58,531,0,36-50,Europe,385,4.695121951219512,2541.98,30.999756097560976,7.963414634146342,35,82,0,2.6232061449248434,5.0,12.274027777777778,1.0,60.0,0.0,4.0,15.0,0
2823,2023-10-18,Spain,70.0,M,Premium,30.12,440,1,51+,Europe,30,5.0,224.93,37.48833333333334,6.0,5,6,5,2.756809750418044,1.0,11.80638888888889,0.0,100.0,0.0,0.0,149.0,0
2824,2023-08-25,USA,28.0,F,Basic,12.81,494,0,26-35,North America,390,4.7560975609756095,2315.6,28.2390243902439,7.914634146341464,44,82,0,2.5070812088752157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2825,2022-07-06,Canada,52.0,M,Basic,14.61,909,0,51+,North America,210,4.883720930232558,1360.04,31.628837209302326,6.627906976744186,17,43,5,2.744772540888983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2826,2024-02-26,UK,54.0,M,Premium,39.13,309,1,51+,Europe,308,4.967741935483871,1878.34,30.2958064516129,8.241935483870968,37,62,0,2.482514206358135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2827,2022-05-13,France,59.0,M,Basic,12.91,963,0,51+,Europe,91,4.333333333333333,643.22,30.62952380952381,7.571428571428571,10,21,2,2.689485700525908,2.0,39.89930555555556,0.0,0.0,0.0,0.0,47.0,0
2828,2023-03-20,Germany,30.0,M,Enterprise,138.11,652,1,26-35,Europe,165,4.852941176470588,1153.3300000000002,33.9214705882353,7.647058823529412,16,34,0,2.664381819725436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2829,2023-05-30,UK,43.5,M,Premium,30.98,581,1,36-50,Europe,275,5.5,1224.99,24.4998,6.86,31,50,1,2.689738626251819,5.0,18.096333333333334,0.0,40.0,1.0,4.0,120.0,0
2830,2024-06-08,Brazil,30.0,Other,Basic,10.86,206,0,26-35,South America,289,4.898305084745763,1467.64,24.875254237288136,7.813559322033898,36,59,0,2.67617144993673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2831,2022-02-26,USA,43.5,F,Basic,13.39,1039,0,36-50,North America,63,4.5,388.52,27.75142857142857,9.571428571428571,6,14,3,3.0064034224404312,1.0,11.1175,0.0,100.0,0.0,4.0,152.0,0
2832,2024-05-01,Australia,54.0,M,Premium,30.16,244,1,51+,Oceania,388,4.7317073170731705,2529.77,30.850853658536586,7.390243902439025,51,82,0,2.586998740080939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2833,2022-05-08,USA,27.0,M,Basic,14.41,968,0,26-35,North America,121,4.033333333333333,791.4100000000001,26.380333333333336,6.9,24,30,3,2.809875851145487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2834,2023-06-15,Australia,26.0,F,Premium,35.87,565,1,26-35,Oceania,269,5.0754716981132075,1607.52,30.33056603773585,6.849056603773585,26,53,1,2.502683610445254,2.0,8.025555555555556,1.0,0.0,1.0,5.0,182.0,0
2835,2022-06-06,UK,69.0,M,Basic,10.22,939,0,51+,Europe,228,5.560975609756097,1182.12,28.832195121951216,7.073170731707317,20,41,0,2.729915570927102,1.0,9.919444444444444,0.0,100.0,0.0,0.0,71.0,0
2836,2022-11-08,Australia,24.0,F,Basic,11.19,784,0,18-25,Oceania,295,5.462962962962963,1765.14,32.68777777777778,8.185185185185185,27,54,1,2.4626490029660992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2837,2022-06-18,Canada,19.0,F,Basic,12.96,927,0,18-25,North America,53,5.3,326.44,32.644,10.0,3,10,5,2.9458068127047605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2838,2022-06-15,UK,40.0,F,Basic,10.17,930,0,36-50,Europe,206,4.5777777777777775,1350.03,30.000666666666667,8.088888888888889,26,45,0,2.6924886164095385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2839,2022-11-27,Spain,56.0,M,Basic,13.89,765,0,51+,Europe,227,5.404761904761905,1126.29,26.81642857142857,7.142857142857143,20,42,1,2.7235156960821874,1.0,9.344722222222222,0.0,100.0,1.0,5.0,37.0,0
2840,2023-12-28,UK,57.0,M,Basic,14.59,369,0,51+,Europe,236,4.627450980392157,1467.93,28.78294117647059,7.764705882352941,29,51,2,2.2800068799345805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2841,2022-08-19,Spain,56.0,M,Basic,14.8,865,0,51+,Europe,166,4.742857142857143,1078.17,30.804857142857145,7.942857142857143,16,35,1,2.2924794840682763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2842,2022-12-21,USA,43.5,M,Premium,37.33,741,1,36-50,North America,178,5.085714285714285,1239.71,35.42028571428572,6.4,19,35,2,2.758638075865235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2843,2023-06-16,USA,40.0,M,Premium,38.56,564,1,36-50,North America,196,4.666666666666667,1263.03,30.072142857142858,7.214285714285714,20,42,3,2.3443410501353235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2844,2022-10-18,UK,46.0,F,Basic,13.04,805,0,36-50,Europe,246,4.730769230769231,1503.5,28.91346153846154,8.288461538461538,19,52,0,2.723286542536459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2845,2024-05-16,Australia,31.0,F,Premium,34.58,229,1,26-35,Oceania,173,4.552631578947368,1198.18,31.531052631578948,7.2631578947368425,13,38,5,2.6882865880549938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2846,2022-03-22,Brazil,43.0,Unknown,Premium,37.12,1015,1,36-50,South America,169,5.28125,1068.95,33.4046875,5.90625,17,32,0,2.6425107196047106,5.0,34.06701388888889,1.0,80.0,2.0,5.0,65.0,0
2847,2022-09-14,Italy,68.0,F,Basic,11.11,839,0,51+,Europe,119,5.173913043478261,738.48,32.10782608695652,8.304347826086957,17,23,2,2.6569321665314316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2848,2022-07-21,USA,22.0,M,Basic,10.54,894,0,18-25,North America,198,5.351351351351352,1293.06,34.94756756756757,7.972972972972973,22,37,0,2.781049124743077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2849,2023-10-13,UK,48.0,F,Basic,13.8,445,0,36-50,Europe,238,4.76,1473.81,29.4762,6.96,27,50,0,2.527885298353676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2850,2023-07-19,UK,42.0,M,Basic,14.78,531,0,36-50,Europe,289,4.816666666666666,1710.04,28.500666666666667,7.85,32,60,0,2.5344518791414474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2851,2022-10-09,USA,48.0,M,Basic,12.88,814,0,36-50,North America,142,5.68,701.41,28.0564,7.4,12,25,2,2.478574859336174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2852,2022-05-09,Germany,67.0,F,Basic,12.4,967,0,51+,Europe,32,4.0,126.75999999999999,15.844999999999999,10.0,4,8,9,2.267786838055363,2.0,8.537638888888889,0.0,0.0,0.0,3.5,188.0,0
2853,2023-10-03,Australia,37.0,F,Basic,12.66,455,0,36-50,Oceania,166,4.611111111111111,1265.07,35.14083333333333,8.277777777777779,24,36,2,2.4293182791860146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2854,2022-11-07,USA,61.0,F,Premium,34.77,785,1,51+,North America,265,5.408163265306122,1746.72,35.64734693877551,7.714285714285714,29,49,2,2.691950712672092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2855,2023-09-22,UK,43.5,M,Basic,12.2,466,0,36-50,Europe,389,4.370786516853933,2666.27,29.958089887640448,7.876404494382022,38,89,0,2.5198395623166445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2856,2023-07-01,USA,62.0,M,Premium,39.46,549,1,51+,North America,184,5.575757575757576,920.7,27.900000000000002,7.575757575757576,23,33,1,2.6104394150016086,2.0,35.733333333333334,0.0,50.0,1.0,2.0,232.0,1
2857,2022-04-06,USA,19.0,M,Premium,34.79,1000,1,18-25,North America,80,5.0,571.11,35.694375,6.5,8,16,4,2.70801280154532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2858,2023-05-30,USA,42.0,M,Basic,10.4,581,0,36-50,North America,201,5.4324324324324325,1238.83,33.48189189189189,7.864864864864865,20,37,1,2.315893642498153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2859,2023-10-19,Germany,43.5,Unknown,Enterprise,176.54,439,1,36-50,Europe,440,4.943820224719101,2123.9900000000002,23.865056179775284,7.46067415730337,48,89,0,2.49253225821105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2860,2022-06-22,Mexico,56.0,F,Basic,11.95,923,0,51+,North America,116,5.8,578.32,28.916000000000004,6.55,6,20,0,2.7260922485067196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2861,2023-08-30,UK,45.0,F,Enterprise,171.06,489,1,36-50,Europe,332,5.442622950819672,1756.42,28.79377049180328,7.639344262295082,43,61,0,2.759979409125694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2862,2023-08-18,Spain,59.0,M,Basic,12.89,501,0,51+,Europe,406,5.075,2441.68,30.520999999999997,8.425,56,80,2,2.6613739670337693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2863,2022-06-07,UK,23.0,F,Basic,13.56,938,0,18-25,Europe,224,4.392156862745098,1482.02,29.05921568627451,7.509803921568627,11,51,0,2.6689206160734646,3.0,11.285277777777775,2.0,100.0,0.0,5.0,131.0,0
2864,2022-06-25,Australia,20.0,M,Premium,30.61,920,1,18-25,Oceania,51,3.642857142857143,432.3,30.87857142857143,7.714285714285714,4,14,6,2.560262692565951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2865,2023-11-06,Italy,52.0,Other,Enterprise,103.38,421,1,51+,Europe,266,5.115384615384615,1544.25,29.697115384615383,7.288461538461538,22,52,0,2.2893945269766918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
